   6.8642000e+02   1.3737000e+04
   9.8833000e+02   1.4829000e+04
   1.0442000e+03   8.4650000e+03
   1.1684000e+03   1.1955000e+04
   1.1873000e+03   7.2716000e+03
   1.2383000e+03   5.0543000e+03
   1.2420000e+03   1.7276000e+04
   1.3725000e+03   1.2629000e+04
   1.4319000e+03   1.3215000e+03
   1.7588000e+03   1.5913000e+04
   1.8041000e+03   3.7346000e+03
   1.8881000e+03   1.6545000e+04
   1.9416000e+03   1.1324000e+04
   1.9486000e+03   1.3837000e+04
   2.0248000e+03   7.7415000e+03
   2.2710000e+03   9.2267000e+03
   2.3131000e+03   1.1899000e+04
   2.3547000e+03   1.7426000e+04
   2.3537000e+03   1.0355000e+04
   2.7010000e+03   1.6239000e+04
   2.7121000e+03   1.0026000e+04
   2.7740000e+03   4.7055000e+03
   2.7870000e+03   1.5287000e+04
   3.0259000e+03   7.9808000e+03
   3.0816000e+03   5.5813000e+03
   3.1287000e+03   1.1566000e+04
   3.5462000e+03   9.1184000e+03
   3.5817000e+03   1.4071000e+04
   3.6103000e+03   8.4997000e+03
   3.7893000e+03   7.6815000e+03
   3.8694000e+03   1.4448000e+04
   4.0161000e+03   9.2414000e+03
   4.0553000e+03   7.1245000e+03
   4.1098000e+03   4.9230000e+03
   4.1929000e+03   4.2696000e+03
   4.2897000e+03   1.0343000e+04
   4.2962000e+03   2.4550000e+03
   4.2944000e+03   1.1907000e+04
   4.5797000e+03   3.2277000e+03
   4.6332000e+03   7.2935000e+03
   4.7994000e+03   5.4923000e+03
   4.9742000e+03   1.6000000e+04
   4.9919000e+03   8.3698000e+03
   5.1321000e+03   1.0607000e+03
   5.1580000e+03   1.0947000e+04
   5.1675000e+03   1.4326000e+04
   5.3107000e+03   1.0008000e+04
   5.3746000e+03   7.7299000e+03
   5.4775000e+03   1.6582000e+04
   5.5484000e+03   9.1611000e+03
   5.5848000e+03   2.8298000e+03
   5.5928000e+03   1.7372000e+04
   5.7357000e+03   1.3844000e+04
   5.8325000e+03   6.7233000e+03
   5.9767000e+03   8.6765000e+03
   6.3359000e+03   1.6971000e+04
   6.3519000e+03   1.6184000e+04
   6.4018000e+03   6.8336000e+03
   6.5871000e+03   4.7184000e+03
   6.6421000e+03   1.2523000e+04
   6.6573000e+03   9.7533000e+03
   6.6585000e+03   2.8308000e+03
   6.9595000e+03   1.1776000e+04
   6.9766000e+03   1.5255000e+04
   7.2932000e+03   1.2372000e+04
   7.4268000e+03   1.3944000e+04
   7.5560000e+03   4.3319000e+03
   7.5988000e+03   1.0960000e+04
   7.9334000e+03   1.6350000e+04
   8.1041000e+03   2.1686000e+03
   8.1156000e+03   7.5910000e+03
   8.2017000e+03   9.3965000e+03
   8.2683000e+03   2.5890000e+03
   8.3832000e+03   1.7748000e+03
   8.6079000e+03   5.1450000e+03
   8.8254000e+03   8.6336000e+03
   8.8791000e+03   1.8849000e+03
   9.0286000e+03   1.2959000e+04
   9.1347000e+03   3.5076000e+03
   9.1596000e+03   9.3285000e+03
   9.2381000e+03   3.0242000e+03
   9.2785000e+03   1.5236000e+04
   9.5435000e+03   1.6735000e+04
   9.7696000e+03   1.2837000e+04
   9.8048000e+03   2.3977000e+03
   9.8858000e+03   1.3178000e+04
   1.0049000e+04   6.8764000e+03
   1.0128000e+04   5.6426000e+03
   1.0140000e+04   7.8825000e+03
   1.0253000e+04   1.1236000e+04
   1.0464000e+04   4.5592000e+03
   1.0647000e+04   1.2436000e+04
   1.0664000e+04   1.5767000e+04
   1.0678000e+04   8.2283000e+03
   1.0722000e+04   7.1571000e+03
   1.0848000e+04   1.3940000e+04
   1.0932000e+04   2.4944000e+03
   1.1206000e+04   1.5270000e+04
   1.1606000e+04   7.3051000e+03
   1.1667000e+04   1.1035000e+04
   1.1682000e+04   1.5530000e+04
   1.1900000e+04   1.4476000e+04
   1.2004000e+04   7.4058000e+02
   1.2055000e+04   1.0413000e+04
   1.2161000e+04   2.4571000e+03
   1.2187000e+04   7.3716000e+03
   1.2224000e+04   6.5491000e+03
   1.2370000e+04   1.2099000e+04
   1.2393000e+04   1.5386000e+04
   1.2391000e+04   9.5707000e+03
   1.2570000e+04   8.6858000e+03
   1.2649000e+04   1.3612000e+03
   1.2917000e+04   6.1798000e+03
   1.2940000e+04   1.5201000e+04
   1.3045000e+04   6.7882000e+03
   1.3104000e+04   1.3561000e+04
   1.3167000e+04   5.6912000e+03
   1.3186000e+04   8.2569000e+03
   1.3214000e+04   1.8502000e+03
   1.3218000e+04   1.0122000e+04
   1.3406000e+04   1.1941000e+04
   1.3493000e+04   1.2590000e+04
   1.3904000e+04   8.6241000e+03
   1.3998000e+04   6.7692000e+03
   1.4197000e+04   1.1282000e+04
   1.4303000e+04   1.6637000e+04
   1.4320000e+04   5.4705000e+03
   1.4403000e+04   1.5968000e+04
   1.4442000e+04   1.1970000e+04
   1.4499000e+04   1.5236000e+04
   1.4649000e+04   8.2689000e+03
   1.4777000e+04   7.0796000e+03
   1.4792000e+04   1.8321000e+03
   1.4869000e+04   1.7033000e+04
   1.4990000e+04   1.6185000e+04
   1.5014000e+04   1.4464000e+04
   1.5019000e+04   1.0184000e+04
   1.5170000e+04   9.3785000e+03
   1.5199000e+04   1.5014000e+04
   1.5206000e+04   4.5247000e+03
   1.5425000e+04   1.5384000e+04
   1.5546000e+04   3.4828000e+03
   1.5603000e+04   1.7489000e+04
   1.5642000e+04   7.0676000e+03
   1.5857000e+04   8.0792000e+03
   1.5900000e+04   1.3105000e+04
   1.6025000e+04   1.0222000e+04
   1.6036000e+04   1.4622000e+04
   1.6164000e+04   1.1577000e+04
   1.6182000e+04   5.8804000e+03
   1.6262000e+04   5.2036000e+03
   1.6328000e+04   1.6641000e+04
   1.6382000e+04   1.5715000e+04
   1.6453000e+04   1.4975000e+04
   1.6462000e+04   1.0099000e+04
   1.6564000e+04   6.6106000e+03
   1.6638000e+04   1.7352000e+04
   1.6754000e+04   1.0633000e+04
   1.6786000e+04   9.2040000e+03
   1.6803000e+04   8.0075000e+03
   1.6886000e+04   1.2273000e+04
   1.6990000e+04   1.6558000e+04
